spv,project,three_letter_code,customer,account_number,wf_qty,project_type,wf_status,tcma_status,map_reference,region,departement,commune,km_ar_arras,km_ar_nantes,temps_ar_arras_en_h,temps_ar_vertou_en_h,peages_arras,peages_nantes,siret,vat_number,head_office_address,legal_representative,bank_domiciliation,remit_subscription,portfolio_name,asset_manager,project_developer,co_developper,number_of_wec,type_of_wec,wec_age,wec_supplier,hub_height_m,rotor_diam_m,tip_height_m,rated_power_mw_installed,total_mw,last_toc,wec_service_company,transfer_station_power_station,transfer_station_power_station_service_company,grid_operator,contract_type,tcma_signature_date,tcma_entree_en_vigueur,beginning_of_remuneration,end_date_of_tcma,tcma_compensation_rate,arras_technical_management,control_room_l1,technical_operations_management_l2,field_crew,environnemental_department,drei_in_place,drei_date,delegataire_electrique_nf_c18_510,sub_delegataire_electrique_nf_c18_510,electrical_engineering,hse_coordination,tm,substitute_tm,ice_detection_system_automatic_stop_yes_no_;_automatic_restart_yes_no,overseer,main_service_company,service_provider,service_contract_type,end_date_of_om_contract,key_account_manager,substitute_key_account_manager,commercial_controller,substitute_commercial_controller,accountant,substitute_accountant,expert_comptable_chartered_accountant,commissaire_aux_comptes_legal_auditor,end_date_of_legal_auditor_mandate,energy_trader,agregator_contract_signature_date,start_date_agregator_contract,duration_aggregator_contract,tariff_aggregator,active_edf_contract,tarif_ppa_type,tarif_start_date,tarif_end_date,duration,energy_price_per_kwh,vppa_name,vppa_start,vapp_duration,quantity,vppa_tariff_m_wh,production_target_bank_m_wh_an,production_target_investor_m_wh_an,productible_actual_2020_m_wh,productible_actual_2021_m_wh,productible_actual_2022_m_wh,productible_actual_2023_m_wh,revenue_target_2020,revenue_target_2021,revenue_target_2022,revenue_target_2023,revenue_target_2024,revenue_actual_2020,revenue_actual_2021,revenue_actual_2022,revenue_actual_2023,aip_number,duty_dreal_contact,prefecture_name,prefecture_address,financial_guarantee_amount,financial_guarantee_due_date,dismantling_provision_indexation_date,land_lease_payment_date,country,windmanager_subsidiary
Energie Montagne Gaillard,Montagne Gaillard,EMG,Lanea,1729,1.0,Wind,In Operation by wm,in force,6.0,Hauts-de-France,Somme,Villers-Faucon,139.36,1123.2,1.8026666666666669,11.474666666666668,4.5,95.4,50823708800051,FR92508237088,29 rue des Rosati 62000 Arras,Christophe Bret,SaarLB ,Yes 2/2,Lanea,Sepale / Luc Vuchot /Isabelle Paque,Wpd Sas,,8.0,E82,11.0,Enercon,85.0,82.0,126.0,2.3,18.4,2014,Enercon,2,Ineo,SICAE,CM + TM,2014-02-06,,,2034-12-31,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Christophe Bret,,Stéphane Berthe,Kawtar Mhamdi,Gwénaël Carret,Mohammed-Amine Maachou,Power Curve Method (YES ; YES),Sébastien Cierniack,Enercon,Enercon North,EPK,2028-08-08,Azenor Vidament,Louis Chenel,Florian BONNET,Ronald Senaeme,Brandon MOLIN,Ronald Senaeme,Rsm Est,Cofime,2027.0, ,,,,,,OA,2014-05-15,2029-05-16,15.0,0.09787,,,,,,31881.0,36170.73,41869.589,32924.35,31548.95,39346373.0,3236021.0,3235899.0,3297529.0,3495830.0,3548033.0,3688984.96,2914039.69,2908875.59,3809676.0,E8011,DREAL Glisy,Préfecture de la Somme,"51 rue de la République, 80020 Amiens Cedex 9",435195.02,2025-07-29,2026,Avril,France,Wpd Windmanager France Sas
Energie Moulismes Sas,Moulismes,EMS,Wpd Europe,,1.0,Wind,In Operation by wm,in force,70.0,,,,,,,,,,82804215000023,FR15828042150,32 rue de Bellevue 92100 Boulogne Billancourt,Grégoire Simon,DZ Bank,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,3.0,V150,1.0,Vestas,125.0,150.0,200.0,4.2,12.6,2024,Vestas,,,SRD,CM + TM,2023-09-11,2024-10-25,2025-03-25,2044-10-25,0.025,,,,,François Taraud,,,,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,PCID (YES ; NO),,Vestas,Vestas Atlantique,AOM 5000,,Valérie Bordas-Arndt,Azenor Vidament,Fatih Külünk,Fatih Külünk,Amélie Capelle,Ronald Senaeme,,,,Soregies,,2025-01-22,2027-12-31 00:00:00,Spot,non,,,,,,Microsoft,2025-03-15,2040-03-14,1.0,89.12,,,,,,,,,,,,,,,,,,,,,,,,France,Wpd Windmanager France Sas
Eoliennes De L'Ormeau,Ormeau,EDO,Wpd Europe,2653,1.0,Wind,In Operation by wm,in force,27.0,Bourgogne-Franche-Comté,Côte-d'Or,Quincy-le-Vicomte,842.4,1177.28,9.308,12.081333333333337,54.3,106.8,49776389600048,FR77497763896,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,SaarLB ,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,4.0,V100,7.0,Vestas,100.0,100.0,150.0,2.2,8.8,2018,Vestas,1,Ineo,ENEDIS ,CM + TM,2018-02-05,2018-11-19,2018-11-19,2038-12-31,0.03,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Elyas Khachane,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Alexandre Dessein,Valentin Chavatte,Ice detuction (YES ; NO),Jean Pierre Gruer,Vestas,Vestas Champagne,AOM 5000,2033-02-05,Azenor Vidament,Valérie Bordas-Arndt,Sebastián Briceño ,Arnaud Bognwou ,Christopher Tialeu,Amélie Capelle,Rsm,Cofime,2025.0,Soregies,,2025-01-01,2,M0,oui,CCR2016,2019-01-01,2034-01-01,15.0,0.08819,,,,,,16358.0,17013.383,21946.473,19028.45,17563.577,19942.973,1368556.53,1374036.99,1397675.0,1426442.0,1492345.0,1767891.77,1574961.22,1462320.0,1689968.0,E2109,DREAL Côtes-d'Or,Préfecture de la Côte D’Or,53 rue de la Préfecture 21041 Dijon Cedex ,215635.66,2023-11-26,2026,Mai / Décembre,France,Wpd Windmanager France Sas
Energie De L'Obi,Parc M (Obi),EOB,Lanea,1663,1.0,Wind,In Operation by wm,in force,13.0,Hauts-de-France,Aisne,Dizy-le-Gros,322.40000000000003,1181.44,3.622666666666667,11.977333333333334,14.5,99.2,50130004000042,FR07501300040,29 rue des Rosati 62000 Arras,Christophe Bret,Commerzbank,Yes,Lanea,Sepale / Luc Vuchot /Isabelle Paque,Wpd Sas,,8.0,E82,9.0,Enercon,108.0,82.0,149.0,2.0,16.0,2016,Enercon,1,Ineo,ENEDIS ,CM + TM,2015-11-26,,,2035-12-31,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Christophe Bret,,Stéphane Berthe,Kawtar Mhamdi,Mohammed-Amine Maachou,Gwénaël Carret,Power Curve Method (YES ; YES),Denis Cattaneo,Enercon ,Enercon East,EPK,2030-05-05,Azenor Vidament,Louis Chenel,Florian BONNET,Ronald Senaeme,Brandon MOLIN,Ronald Senaeme,Rsm Est,Cofime,2026.0, ,,,,,,OA,2016-03-04,2031-03-04,15.0,0.09749,,,,,,29997.81855,32038.03,36680.044,29246.63,29734.59,36961520.0,2861604.0,2859957.0,2905611.0,3085105.0,3130380.0,3219509.47,2576317.19,2726873.4,3564776.0,E0219,DREAL Aisne,Préfecture de L'Aisne,"Ddt Service de L'Environnement, 50 boulevard de Lyon, 02011 Laon Cedex",431267.27,2026-02-01,2026,Mars,France,Wpd Windmanager France Sas
Energie 05 Sas,Pays De Mayenne,E05,Wpd Europe,1661,1.0,Wind,In Operation by wm,in force,61.0,Pays-de-la-Loire,Mayenne,La-Haie-Traversaine-/-Parigné-sur-Braye,936.0,457.6,10.4,5.373333333333334,60.4,,50129983800059,FR80501299838,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,UniCredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,3.0,N117,2.0,Nordex,91.5,117.0,150.0,3.6,10.8,2023,Nordex,1,Ineo,ENEDIS,CM + TM,2022-10-05,2023-02-02,2023-04-18,2043-12-31,0.025,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,2023-02-17,Cédric Mbemba,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Gwénaël Carret,Mohammed-Amine Maachou,Labkotec (YES ; NO),Florian Landais,Nordex,Nordex Ouest,Nordex premium,2038-08-31,Sara Buisan,Azenor Vidament,Frederic Kaatze,Arnaud Bognwou ,Amélie Capelle,Ronald Senaeme,Rsm,Cofime,2025.0,Bkw,,2025-01-01,1,Spot,non,CR17,2025-04-30,2024-09-01,,,Equinix,2025-07-01,2045-06-30,1.0,91.02,,,,,,8430.619,,,,709213.0,924020.0,,,,623748.0,,DREAL Pays-de-la-Loire,Préfecture de Mayenne,"46 rue Mazagran, Cs 91507, 53015 Laval Cedex ",281251.66,2028-03-10,2028,Mars,France,Wpd Windmanager France Sas
Energie Des Noyers Sas,Petit Doré Ppk,EDN,Wpd Europe,2548,1.0,Wind,In Operation by wm,in force,63.0,Bretagne,Côte-d'Armor,Kreiz-Breizh,1331.2,478.4,14.04,5.720000000000001,53.4,,82793822600020,FR01827938226,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,UniCredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,5.0,N117,1.0,Nordex,106.0,117.0,164.5,3.6,18.0,2024,Nordex,2,Ineo,ENEDIS,CM + TM,2023-06-01,2024-03-13,2024-04-10,,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,2024-04-24,Elyas Khachane,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,Labkotec (YES ; NO),Sébastien Hello ,Nordex,Nordex Ouest,Nordex premium,,Azenor Vidament,Valérie Bordas-Arndt,Arnaud Bognwou ,Kshon Senouwoe ,Amélie Capelle,Ronald Senaeme,Rsm,Cofime,2029.0,Bkw,,2025-01-01,1,Spot,non,,2025-06-29,2024-09-01,,,Interxion,2025-10-01,2040-09-30,1.0,90.08,,,,,,,,,,,,,,,,,,,,,,,,France,Wpd Windmanager France Sas
Energies Du Petit Caux,Petit-Caux,PEC,Wpd Invest,,1.0,Wind,In Operation by wm,in force,46.0,Normandie,Seine-Maritime,Petit-Caux,303.68,958.88,4.8533333333333335,9.828,0.0,100.2,44883896100069,FR46448838961,29 rue des Rosati 62000 Arras,Ronald Senaeme,Société Générale,,Azalée,Johann Pollinger <J.Pollinger@Wpd Invest.De>,Atalante Energies,,4.0,N90,18.0,Nordex,80.0,90.0,125.0,2.5,10.0,2007,Res,1,Ineo,ENEDIS,CM + TM,2020-08-07,2020-08-07,2020-08-07,2030-08-07,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Ronald Senaeme,,Stéphane Berthe,Kawtar Mhamdi,Hamed Omid,Fahim Rahmani,Eologix (YES ; NO),Alonso Clément ,Res,Res,ad-hoc T&Cs,2027-12-31,Louis Chenel,Azenor Vidament,Florent Dubois,Ronald Senaeme,Florian Bonnet,Ronald Senaeme,Rsm Ouest,,,Alpiq,,,,Spot Horaire,,,2007-08-01,2022-07-31,14.0,,,,,,,,23797.0,27149.21,22040.29,17753.03,20498976.0,2216149.55,2295696.59,2349749.16,4488316.39,2945792.0,2617118.36,2137780.0,2627905.9,1601408.0,E7607,DREAL Normandie,Préfecture de la Seine Maritime,"7 Pl. de la Madeleine, 76000 Rouen",217007.0,2025-08-23,2025,Janvier,France,Wpd Windmanager France Sas
Energie 21 Auvergne,Peyrusse (Wpd Energie 21 Auvergne ),EAV,Wpd Europe,,1.0,Wind,In Construction,in nego,62.0,Auvergne-Rhone-Alpes,Cantal,Peyrusse,0.0,0.0,0.0,0.0,,,,,,,UniCredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,8.0,E82,3.0,Enercon,98.0,82.0,139.0,2.3,18.4,2022,,,,,CM + TM,,,,,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,,,0,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Gwénaël Carret,Mohammed-Amine Maachou,Power Curve Method (YES ; YES),,Enercon,,EPK,,Valérie Bordas-Arndt,Azenor Vidament,,,Amélie Capelle,Ronald Senaeme,Rsm,Cofime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,Wpd Windmanager France Sas
Energie Quincy,Quincy,ENQ,Wpd Europe,1177,1.0,Wind,In Operation by wm,in force,26.0,Bourgogne-Franche-Comté,Côte-d'Or,Quincy-le-Vicomte,840.32,717.6,9.308,12.081333333333337,54.3,106.8,49776512300045,FR72497765123,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,SaarLB ,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,3.0,V100,7.0,Vestas,100.0,100.0,150.0,2.2,6.6000000000000005,2018,Vestas,1,Ineo,ENEDIS ,CM + TM,2018-02-05,2018-11-21,2018-11-21,2038-12-31,0.03,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Cédric Mbemba,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Alexandre Dessein,Valentin Chavatte,Ice detuction (YES ; NO),Jean Pierre Gruer,Vestas,Vestas Champagne,AOM 5000,2033-02-02,Azenor Vidament,Valérie Bordas-Arndt,Sebastián Briceño ,Arnaud Bognwou ,Christopher Tialeu,Amélie Capelle,Rsm,Cofime,2025.0,Soregies,,2025-01-01,2,M0,oui,CCR2017,2019-01-01,2039-01-01,20.0,0.07663,,,,,,12929.0,13435.92,16931.263,14824.74,13631.068,15364.15,968864.19,968864.19,978553.0,1067484.0,1077782.0,1227944.33,1110476.38,994795.0,1141473.0,E2109,DREAL Côtes-d'Or,Préfecture de la Côte D’Or,53 rue de la Préfecture 21041 Dijon Cedex ,161726.75,2023-11-26,2026,Mai / Décembre,France,Wpd Windmanager France Sas
Energie Des Roncheres,Ronchères,EDR,Wpd Europe,2373,1.0,Wind,In Operation by wm,in force,31.0,Hauts-de-France,Aisne,Housset,270.40000000000003,1237.6,3.1373333333333333,12.566666666666668,7.8,81.0,81154188700063,FR72811541887,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,NordLB,Yes,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,11.0,V136,5.0,Vestas,112.0,136.0,180.0,3.6,39.6,2020,Vestas,3,Ineo,ENEDIS,CM + TM,2019-09-16,2020-11-05,2020-11-05,2040-12-31,0.025,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Cédric Mbemba,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Alexandre Dessein,Valentin Chavatte,PCID (YES ; NO),Denis Cattaneo,Vestas,Vestas Picardie,AOM 5000,2034-02-22,Azenor Vidament,Valérie Bordas-Arndt,Florent Dubois,Arnaud Bognwou ,Christopher Tialeu,Amélie Capelle,Rsm Est,Cofime,2027.0,Bkw,,2025-01-01,1,Spot,non,,,,,,Equinix,2024-01-01,2041-12-31,0.66,91.02,116617.0,113713.99,12956.84,88669.65,113713.987,113713.99,8204191.0,6997972.0,7029681.0,7826233.0,6793479.0,692737.6,5412367.93,16481534.0,9705969.0,E0249,DREAL Hauts-de-France,Préfecture de L'Aisne,"2 rue Paul Doumer, 02000 Laon",565325.28,2024-12-14,2026,Mars,France,Wpd Windmanager France Sas
Eoliennes Suroit Snc,Roudouallec,ROU,Statkraft Renouvelables,,1.0,Wind,In Operation by wm,in force,19.0,Bretagne,Morbihan,Roudouallec,1379.04,492.96,15.218666666666667,5.928000000000001,47.2,0.0,48330372300090,FR92483303723,148 avenue Jean Jaurès 69007 Lyon,Bellanger Arnaud,HYPOVEREINSBANK,,Suroit,Bellanger Arnaud,Juwi,,7.0,E53,17.0,Enercon,60.0,53.0,86.5,0.8,5.6000000000000005,2008,Enercon,1,Dourmap,ENEDIS ,CM + TM,2015-10-23,2015-10-23,,2030-12-31,0.035,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Bellanger Arnaud,,Stéphane Berthe,Kawtar Mhamdi,Fahim Rahmani,Hamed Omid,Power Curve Method (YES ; YES),Rémy le Moal,Enercon,Enercon West,EPK,2022-10-21,Azenor Vidament,Louis Chenel,Statkraft France,Statkraft France,Amélie Capelle,Ronald Senaeme,Rsm Est,Kpmg,2027.0,Alpiq,2023-06-11,2024-06-30,,,,,2008-06-10,2023-06-10,15.0,SPOT HORAIRE,,,,,,0.0,8767.85697,11205.522,9279.43,8318.503,,779278.16,884624.01,789289.05,720175.0,,934163.99,898652.47,688104.0,,E5609,DREAL Quimper,Préfecture du Morbihan,"10 Place du Général de Gaulle, 56000 Vannes",376327.83,2025-12-01,2025,Juillet,France,Wpd Windmanager France Sas
Energie Deux Sèvres Sas,Saint Laurs (Energie Deux Sèvres),EDS,Wpd Europe,1174,1.0,Wind,In Operation by wm,in force,64.0,Nouvelle-Aquitaine,Deux-Sèvres,Saint-Laurs,1310.4,312.0,14.04,3.64,53.4,,49773334500076,FR89497733345,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,UniCredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,Innov Aisnes,6.0,N131,3.0,Nordex,114.0,131.0,179.5,3.0,18.0,2022,Nordex,2,Ineo,GEREDIS ,CM + TM,2021-10-05,2023-02-01,2023-03-09,2043-12-31,0.025,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,2023-02-08,Cédric Mbemba,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Fahim Rahmani,Hamed Omid,Labkotec (YES ; NO),Debordes Gwenael,Nordex,Nordex Ouest,Nordex premium,2038-07-31,Sara Buisan,Azenor Vidament,Arnaud Bognwou ,Kshon Senouwoe ,Christopher Tialeu,Amélie Capelle,Rsm Est,Cofime,2025.0,Bkw,,2025-01-01,1,Spot,non,CR17,2025-05-20,2024-09-01,,,Equinix,2025-07-01,2040-06-30,1.0,91.02,,,,,,35638.76,,,,4906871.0,3209906.0,,,,2817315.0,,DREAL Perigny,Préfecture des Deux Sèvres,Bp70000 79099 4 rue du Guesclin 79000 Niort,562503.32,2028-03-01,2028,Mars,France,Wpd Windmanager France Sas
Energie 06,Saisseval,E06,Lanea,1699,1.0,Wind,In Operation by wm,in force,10.0,Hauts-de-France,Somme,Saisseval,153.92000000000002,1042.08,3.0680000000000005,10.209333333333332,0.0,106.2,50402990100049,FR74504029901,29 rue des Rosati 62000 Arras,Christophe Bret,SaarLB ,Yes,Lanea,Sepale / Luc Vuchot /Isabelle Paque,Wpd Sas,,5.0,E82,10.0,Enercon,99.0,82.0,140.0,2.3,11.5,2015,Enercon,1,Ineo,ENEDIS ,CM + TM,2015-06-03,,,2035-12-31,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Christophe Bret,,Stéphane Berthe,Kawtar Mhamdi,Mohammed-Amine Maachou,Gwénaël Carret,Power Curve Method (YES ; YES),Guillaume Brunel,Enercon,Enercon North,EPK,2029-10-06,Azenor Vidament,Louis Chenel,Florian BONNET,Ronald Senaeme,Brandon MOLIN,Ronald Senaeme,Rsm Est,Cofime,2027.0, ,,,,,,OA,2015-06-30,2030-06-30,15.0,0.09778,,,,,,21495.0,20581.76,25825.33,19835.99,19229.44,24304193.0,1887025.0,1886518.0,1873334.0,1987838.0,2017341.0,2279475.63,1757860.41,1773602.39,2351463.0,E8018,DREAL Glisy,Préfecture de la Somme,"51 rue de la République, 80020 Amiens Cedex 9",271996.89,2025-04-29,2026,Février,France,Wpd Windmanager France Sas
Energie Saulzoir Sas,Saulzoir,ESA,Wpd Europe,2441,1.0,Wind,In Operation by wm,in force,65.0,Hauts-de-France,Nord,Saulzoir,176.8,1248.0,2.6,13.0,0.0,,82257567600041,FR92822575676,32 rue de Bellevue 92100 Boulogne Billancourt,Wpd Gestion d'Actifs,Unicredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,5.0,V136,2.0,Vestas,112.0,136.0,180.0,3.0,15.0,2023,Vestas,1,Ineo,ENEDIS,CM + TM,2022-05-20,2023-09-29,2023-10-11,2043-12-31,0.025,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Wpd Gestion d'Actifs,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,PCID (YES ; NO),Maxime Archin ,Vestas,Vestas Picardie,AOM 5000,2038-12-25,Azenor Vidament,Valérie Bordas-Arndt,Arnaud Bognwou ,Kshon Senouwoe ,Amélie Capelle,Ronald Senaeme,Rsm Est,Cofime,2028.0,Bkw,,2025-01-01,1,Spot,non,,2025-05-24,,,,Equinix,2025-07-01,2045-06-30,1.0,91.02,,,,,,,,,,771745.0,3117279.0,,,,1051870.59,,DREAL Hauts-de-France,Préfecture du Nord,"1 Pl. de la République, 59000 Lille",629909.06,2028-09-01,2029,Mars,France,Wpd Windmanager France Sas
Energie Tigne,Tigné,ETI,Wpd Europe,1172,1.0,Wind,In Operation by wm,in force,15.0,Pays-de-la-Loire,Maine-et-Loire,Lys-Haut-Layon,1064.96,187.2,10.833333333333334,2.773333333333333,86.6,0.0,49785907400047,FR43497859074,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,SaarLB ,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,Abo Wind,4.0,E82,8.0,Enercon,78.0,82.0,119.0,2.0,8.0,2017,Enercon,1,Ineo,ENEDIS ,CM + TM,2017-10-03,2017-10-05,2017-10-05,2037-12-31,0.03,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Elyas Khachane,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,Power Curve Method (YES ; YES),Max Laurilleux,Enercon,Enercon West,EPK,2032-06-20,Sara Buisan,Valérie Bordas-Arndt,Kshon Senouwoe ,Arnaud Bognwou ,Christopher Tialeu,Amélie Capelle,Rsm,Cofime,2025.0, ,,,,,oui,OA,2016-11-19,2031-11-19,15.0,0.0963,,,,,,14143.0,14557.83,16400.963,14255.2,12516.281,15282.576,1244354.82,1244763.61,1266830.0,1349167.0,1367584.0,1432869.74,1240871.65,1137435.19,1456074.9,E4905,DREAL Angers,Préfecture du Maine et Loire,Place Michel Debré 49934 Angers Cedex 9,316429.59,2027-11-25,2026,Octobre,France,Wpd Windmanager France Sas
Energie Tiper Eolien,Tiper Éolien,ENT,Wpd Europe,1703,1.0,Wind,In Operation by wm,in force,23.0,Nouvelle-Aquitaine,Deux-Sèvres,Thouars,1104.48,232.96,11.665333333333336,3.189333333333334,78.6,0.0,50403140200044,FR18504031402,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,SaarLB ,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,3.0,V100,8.0,Vestas,100.0,100.0,150.0,2.2,6.6000000000000005,2017,Vestas,1,Ineo,GEREDIS ,CM + TM,2017-04-04,2017-11-15,2017-11-15,2037-12-31,0.03,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Elyas Khachane,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Fahim Rahmani,Hamed Omid,Ice detuction (YES ; NO),Ludovic Ruiz,Vestas,Vestas Atlantique,AOM 5000,2032-02-09,Sara Buisan,Valérie Bordas-Arndt,Kshon Senouwoe ,Arnaud Bognwou ,Christopher Tialeu,Amélie Capelle,Rsm,Cofime,2026.0, ,,,,,oui,OA,2017-12-07,2032-12-07,15.0,0.09531,,,,,,15345.0,15345.0,19566.028,16703.02,15329.584,17973244.0,1422206.45,1336358.0,1360034.0,1597758.0,1619492.0,1691957.33,1452143.45,1378661.63,1694796.92,E7919,DREAL Perigny,Préfecture des Deux Sèvres,4 rue Guesclin 79000 Niort,206251.22,2028-01-31,2026,Mars,France,Wpd Windmanager France Sas
Usson Energies,Usson,USO,Wpd Invest,,1.0,Wind,In Operation by wm,in force,52.0,Nouvelle-Aquitaine,Vienne,Saint-Secondin,1154.4,474.24,12.185333333333334,5.98,96.8,16.1,50129307000071,FR49501293070,29 rue des Rosati 62000 Arras,Ronald Senaeme,Société Générale,,Azalée,Johann Pollinger <J.Pollinger@Wpd Invest.De>,Atalante Energies,,5.0,V100,8.0,Vestas,100.0,100.0,150.0,2.0,10.0,2017,Vestas,1,Ineo,SRD,CM + TM,2020-08-07,2020-08-07,2020-08-07,2030-08-07,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Ronald Senaeme,,Stéphane Berthe,Kawtar Mhamdi,Fahim Rahmani,Hamed Omid,PCID (YES ; NO),Dufresne Jérôme,Vestas,Vestas Atlantique,AOM 5000,2031-11-04,Louis Chenel,Azenor Vidament,Florent Dubois,Ronald Senaeme,Florian Bonnet,Ronald Senaeme,Rsm Ouest,Bac Audit,2025.0, ,,,,,,OA,2017-08-01,2031-12-22,14.0,0.09628,,,,,,,26110.22,29536.14,27403.41,26478.18,26019269.0,2316192.13,2297189.66,2209122.23,2524093.35,2509532.0,2588715.33,2395005.0,2401717.0,2693475.0,E8611,DREAL Nouvelle-Aquitaine,Préfecture de la Vienne,"7 Pl. Aristide Briand, 86000 Poitiers",271259.0,2025-08-23,2025,Janvier,France,Wpd Windmanager France Sas
